Price,Close,High,Low,Open,Volume
2025-09-22 04:45:00+00:00,1951.9000244140625,1956.4000244140625,1950.300048828125,1955.800048828125,258226
2025-09-22 05:00:00+00:00,1955.300048828125,1956.800048828125,1951.800048828125,1952.5,57623
2025-09-22 05:15:00+00:00,1953.9000244140625,1955.300048828125,1952.0,1955.300048828125,112972
2025-09-22 05:30:00+00:00,1953.5999755859375,1955.5999755859375,1953.199951171875,1953.9000244140625,41757
2025-09-22 05:45:00+00:00,1955.5,1957.0999755859375,1953.199951171875,1954.0,151801
2025-09-22 06:00:00+00:00,1952.800048828125,1956.699951171875,1952.5,1955.4000244140625,54590
2025-09-22 06:15:00+00:00,1955.800048828125,1959.199951171875,1951.5999755859375,1952.800048828125,219914
2025-09-22 06:30:00+00:00,1953.199951171875,1958.199951171875,1952.0999755859375,1955.800048828125,217871
2025-09-22 06:45:00+00:00,1953.699951171875,1954.699951171875,1950.0,1953.199951171875,173633
2025-09-22 07:00:00+00:00,1955.699951171875,1956.800048828125,1953.4000244140625,1953.699951171875,111294
2025-09-22 07:15:00+00:00,1957.0,1958.699951171875,1954.800048828125,1955.9000244140625,89761
2025-09-22 07:30:00+00:00,1959.300048828125,1961.4000244140625,1956.800048828125,1957.0,153209
2025-09-22 07:45:00+00:00,1959.199951171875,1959.9000244140625,1957.0999755859375,1959.300048828125,88561
2025-09-22 08:00:00+00:00,1957.5,1959.199951171875,1956.0999755859375,1958.0999755859375,90421
2025-09-22 08:15:00+00:00,1958.199951171875,1959.300048828125,1956.0,1957.9000244140625,169561
2025-09-22 08:30:00+00:00,1964.5999755859375,1964.5999755859375,1957.4000244140625,1958.4000244140625,318559
2025-09-22 08:45:00+00:00,1960.300048828125,1965.9000244140625,1959.300048828125,1964.5999755859375,169452
2025-09-22 09:00:00+00:00,1955.9000244140625,1961.0,1955.0,1960.0999755859375,74337
2025-09-22 09:15:00+00:00,1957.300048828125,1958.5,1954.300048828125,1956.199951171875,201548
2025-09-22 09:30:00+00:00,1955.5999755859375,1958.5,1955.0,1957.300048828125,346916
2025-09-22 09:45:00+00:00,1956.199951171875,1957.0,1955.0,1955.5999755859375,289459
2025-09-23 03:45:00+00:00,1944.0,1953.800048828125,1942.5999755859375,1952.0,93074
2025-09-23 04:00:00+00:00,1934.0999755859375,1942.5999755859375,1933.5999755859375,1942.5999755859375,131613
2025-09-23 04:15:00+00:00,1941.300048828125,1942.0,1933.199951171875,1933.9000244140625,133604
2025-09-23 04:30:00+00:00,1940.0,1942.0999755859375,1940.0,1941.5,75776
2025-09-23 04:45:00+00:00,1937.5999755859375,1940.199951171875,1936.5,1940.0999755859375,77265
2025-09-23 05:00:00+00:00,1937.5999755859375,1938.0999755859375,1936.4000244140625,1937.800048828125,26057
2025-09-23 05:15:00+00:00,1935.800048828125,1937.9000244140625,1934.0,1937.5999755859375,115741
2025-09-23 05:30:00+00:00,1933.5999755859375,1936.300048828125,1933.0,1936.0,54600
2025-09-23 05:45:00+00:00,1936.0,1936.0999755859375,1931.300048828125,1933.5999755859375,54019
2025-09-23 06:00:00+00:00,1930.5,1936.800048828125,1930.199951171875,1935.9000244140625,70665
2025-09-23 06:15:00+00:00,1935.5999755859375,1936.0999755859375,1930.5,1930.5999755859375,149906
2025-09-23 06:30:00+00:00,1936.9000244140625,1938.0999755859375,1935.0,1935.9000244140625,52221
2025-09-23 06:45:00+00:00,1940.0999755859375,1940.300048828125,1935.5999755859375,1937.4000244140625,212441
2025-09-23 07:00:00+00:00,1944.0,1945.800048828125,1938.4000244140625,1940.300048828125,239350
2025-09-23 07:15:00+00:00,1941.699951171875,1944.5,1939.800048828125,1943.5,144227
2025-09-23 07:30:00+00:00,1943.5999755859375,1944.5,1941.4000244140625,1941.699951171875,83847
2025-09-23 07:45:00+00:00,1945.5999755859375,1945.9000244140625,1942.5,1943.5999755859375,97282
2025-09-23 08:00:00+00:00,1948.4000244140625,1948.9000244140625,1944.5999755859375,1945.699951171875,253808
2025-09-23 08:15:00+00:00,1942.5999755859375,1949.800048828125,1942.0,1948.4000244140625,89867
2025-09-23 08:30:00+00:00,1943.699951171875,1946.9000244140625,1942.199951171875,1942.199951171875,140337
2025-09-23 08:45:00+00:00,1944.5999755859375,1946.4000244140625,1941.300048828125,1944.0999755859375,245990
2025-09-23 09:00:00+00:00,1945.300048828125,1947.199951171875,1942.800048828125,1944.699951171875,176525
2025-09-23 09:15:00+00:00,1939.9000244140625,1945.5,1939.300048828125,1945.0999755859375,237354
2025-09-23 09:30:00+00:00,1939.199951171875,1942.0,1935.9000244140625,1940.5,751926
2025-09-23 09:45:00+00:00,1938.699951171875,1941.800048828125,1936.300048828125,1939.9000244140625,429228
2025-09-24 03:45:00+00:00,1922.9000244140625,1932.0,1921.0,1932.0,255327
2025-09-24 04:00:00+00:00,1920.699951171875,1923.4000244140625,1919.0999755859375,1923.199951171875,231995
2025-09-24 04:15:00+00:00,1921.0999755859375,1922.199951171875,1919.0,1921.199951171875,172870
2025-09-24 04:30:00+00:00,1923.300048828125,1924.5999755859375,1921.0,1921.300048828125,76455
2025-09-24 04:45:00+00:00,1923.300048828125,1925.5999755859375,1922.699951171875,1923.199951171875,89657
2025-09-24 05:00:00+00:00,1924.0,1926.300048828125,1923.300048828125,1923.300048828125,70178
2025-09-24 05:15:00+00:00,1923.5,1925.5999755859375,1922.9000244140625,1924.800048828125,250899
2025-09-24 05:30:00+00:00,1921.5,1923.5,1920.0,1923.5,221173
2025-09-24 05:45:00+00:00,1923.0,1923.300048828125,1921.5,1921.5,56780
2025-09-24 06:00:00+00:00,1922.5,1923.699951171875,1921.0999755859375,1923.0,154092
2025-09-24 06:15:00+00:00,1921.0,1923.300048828125,1919.5999755859375,1922.4000244140625,156282
2025-09-24 06:30:00+00:00,1922.800048828125,1922.800048828125,1919.9000244140625,1920.5,84148
2025-09-24 06:45:00+00:00,1925.199951171875,1927.0,1922.4000244140625,1922.5999755859375,115876
2025-09-24 07:00:00+00:00,1926.4000244140625,1930.0,1925.4000244140625,1925.800048828125,159388
2025-09-24 07:15:00+00:00,1928.199951171875,1928.5,1925.199951171875,1926.4000244140625,135180
2025-09-24 07:30:00+00:00,1931.199951171875,1931.4000244140625,1927.5,1928.199951171875,111638
2025-09-24 07:45:00+00:00,1931.9000244140625,1933.0999755859375,1929.9000244140625,1931.4000244140625,252442
2025-09-24 08:00:00+00:00,1933.4000244140625,1934.800048828125,1930.0999755859375,1931.9000244140625,138940
2025-09-24 08:15:00+00:00,1931.0999755859375,1934.199951171875,1930.0999755859375,1933.300048828125,199582
2025-09-24 08:30:00+00:00,1935.5999755859375,1935.699951171875,1931.0,1931.4000244140625,133226
2025-09-24 08:45:00+00:00,1933.5999755859375,1937.0999755859375,1931.199951171875,1935.5999755859375,148733
2025-09-24 09:00:00+00:00,1929.0999755859375,1933.800048828125,1926.199951171875,1933.5999755859375,201338
2025-09-24 09:15:00+00:00,1927.9000244140625,1931.4000244140625,1927.0999755859375,1929.0999755859375,151572
2025-09-24 09:30:00+00:00,1930.0999755859375,1930.300048828125,1926.800048828125,1927.9000244140625,467821
2025-09-24 09:45:00+00:00,1931.0999755859375,1937.300048828125,1928.5999755859375,1930.5999755859375,482765
2025-09-25 03:45:00+00:00,1939.199951171875,1946.0,1930.0,1930.0,143577
2025-09-25 04:00:00+00:00,1939.800048828125,1942.0,1937.0999755859375,1939.800048828125,252764
2025-09-25 04:15:00+00:00,1942.9000244140625,1944.0999755859375,1938.9000244140625,1939.5999755859375,334364
2025-09-25 04:30:00+00:00,1939.800048828125,1943.300048828125,1939.0999755859375,1943.300048828125,64842
2025-09-25 04:45:00+00:00,1943.5999755859375,1944.0,1939.300048828125,1939.300048828125,84986
2025-09-25 05:00:00+00:00,1941.5999755859375,1944.0,1938.9000244140625,1943.5999755859375,95439
2025-09-25 05:15:00+00:00,1937.300048828125,1941.300048828125,1937.300048828125,1940.5,79508
2025-09-25 05:30:00+00:00,1939.0999755859375,1940.699951171875,1935.5,1938.300048828125,117421
2025-09-25 05:45:00+00:00,1938.0,1940.5999755859375,1937.0,1939.699951171875,87719
2025-09-25 06:00:00+00:00,1937.800048828125,1939.0999755859375,1936.199951171875,1938.699951171875,69334
2025-09-25 06:15:00+00:00,1939.9000244140625,1941.9000244140625,1936.4000244140625,1937.800048828125,146240
2025-09-25 06:30:00+00:00,1941.0999755859375,1943.4000244140625,1939.5,1940.5999755859375,154011
2025-09-25 06:45:00+00:00,1939.199951171875,1941.5999755859375,1937.5999755859375,1941.0,180658
2025-09-25 07:00:00+00:00,1937.0999755859375,1939.0999755859375,1935.5999755859375,1939.0999755859375,119414
2025-09-25 07:15:00+00:00,1943.5,1944.300048828125,1936.4000244140625,1937.0,254529
2025-09-25 07:30:00+00:00,1943.199951171875,1946.0999755859375,1940.0999755859375,1943.5,243661
2025-09-25 07:45:00+00:00,1945.4000244140625,1946.300048828125,1942.0,1943.199951171875,194815
2025-09-25 08:00:00+00:00,1948.199951171875,1948.300048828125,1943.0999755859375,1945.4000244140625,851264
2025-09-25 08:15:00+00:00,1945.5,1948.0,1944.4000244140625,1948.0,118961
2025-09-25 08:30:00+00:00,1945.5999755859375,1946.4000244140625,1942.199951171875,1945.5,234330
2025-09-25 08:45:00+00:00,1945.300048828125,1950.0,1944.800048828125,1945.0999755859375,399335
2025-09-25 09:00:00+00:00,1943.0999755859375,1946.699951171875,1942.0,1945.4000244140625,220644
2025-09-25 09:15:00+00:00,1936.800048828125,1943.800048828125,1936.699951171875,1943.699951171875,265841
2025-09-25 09:30:00+00:00,1937.9000244140625,1939.300048828125,1933.0,1937.0,1114899
2025-09-25 09:45:00+00:00,1935.0,1939.199951171875,1934.0999755859375,1938.0,1035141
2025-09-26 03:45:00+00:00,1933.9000244140625,1942.0,1932.800048828125,1942.0,88844
2025-09-26 04:00:00+00:00,1931.699951171875,1934.0,1925.0,1934.0,298283
2025-09-26 04:15:00+00:00,1932.0,1935.699951171875,1931.5,1932.0,104672
2025-09-26 04:30:00+00:00,1930.800048828125,1932.5,1930.300048828125,1932.5,32063
2025-09-26 04:45:00+00:00,1927.699951171875,1930.800048828125,1926.699951171875,1930.800048828125,60525
2025-09-26 05:00:00+00:00,1924.0,1927.5999755859375,1923.199951171875,1927.0,102462
2025-09-26 05:15:00+00:00,1925.199951171875,1925.199951171875,1923.0999755859375,1923.5,70158
2025-09-26 05:30:00+00:00,1923.800048828125,1926.699951171875,1923.0999755859375,1925.800048828125,58717
2025-09-26 05:45:00+00:00,1923.4000244140625,1924.800048828125,1921.0,1923.0999755859375,115584
2025-09-26 06:00:00+00:00,1924.0,1924.699951171875,1920.0,1923.4000244140625,179628
2025-09-26 06:15:00+00:00,1924.0999755859375,1924.699951171875,1921.9000244140625,1924.0,102629
2025-09-26 06:30:00+00:00,1923.0,1925.800048828125,1923.0,1923.800048828125,160604
2025-09-26 06:45:00+00:00,1923.0999755859375,1924.5,1922.699951171875,1923.800048828125,58428
2025-09-26 07:00:00+00:00,1923.800048828125,1923.800048828125,1920.5,1923.300048828125,88307
2025-09-26 07:15:00+00:00,1923.300048828125,1924.5,1921.5,1923.800048828125,121535
2025-09-26 07:30:00+00:00,1919.699951171875,1924.0,1919.0,1923.300048828125,143445
2025-09-26 07:45:00+00:00,1920.0,1922.300048828125,1919.199951171875,1919.9000244140625,79147
2025-09-26 08:00:00+00:00,1918.800048828125,1920.0,1915.199951171875,1920.0,96881
2025-09-26 08:15:00+00:00,1913.800048828125,1919.0999755859375,1912.5,1918.699951171875,73869
2025-09-26 08:30:00+00:00,1915.800048828125,1916.300048828125,1912.0,1913.800048828125,71004
2025-09-26 08:45:00+00:00,1916.0999755859375,1916.0999755859375,1912.5,1915.800048828125,78446
2025-09-26 09:00:00+00:00,1915.800048828125,1916.699951171875,1913.5,1916.199951171875,91290
2025-09-26 09:15:00+00:00,1915.4000244140625,1917.199951171875,1912.699951171875,1916.0,138509
2025-09-26 09:30:00+00:00,1915.0999755859375,1916.0999755859375,1914.0999755859375,1914.0999755859375,239921
2025-09-26 09:45:00+00:00,1915.4000244140625,1920.9000244140625,1912.0,1915.800048828125,417213
2025-09-29 03:45:00+00:00,1910.0999755859375,1926.199951171875,1907.0,1923.9000244140625,91435
2025-09-29 04:00:00+00:00,1911.800048828125,1912.5,1905.4000244140625,1910.0,87382
2025-09-29 04:15:00+00:00,1911.800048828125,1915.5,1910.0,1911.800048828125,134658
2025-09-29 04:30:00+00:00,1910.0,1913.699951171875,1908.5999755859375,1912.4000244140625,152996
2025-09-29 04:45:00+00:00,1911.5999755859375,1913.0,1908.0999755859375,1909.5999755859375,61264
2025-09-29 05:00:00+00:00,1913.5,1914.0,1910.5999755859375,1911.5999755859375,56449
2025-09-29 05:15:00+00:00,1913.9000244140625,1917.0999755859375,1912.699951171875,1913.699951171875,82957
2025-09-29 05:30:00+00:00,1908.4000244140625,1914.5999755859375,1908.300048828125,1913.9000244140625,59673
2025-09-29 05:45:00+00:00,1910.0,1911.4000244140625,1907.300048828125,1908.5999755859375,62258
2025-09-29 06:00:00+00:00,1909.4000244140625,1910.4000244140625,1907.4000244140625,1909.699951171875,136722
2025-09-29 06:15:00+00:00,1911.4000244140625,1913.0,1908.699951171875,1909.5,91351
2025-09-29 06:30:00+00:00,1915.699951171875,1915.699951171875,1910.5999755859375,1911.199951171875,201047
2025-09-29 06:45:00+00:00,1918.0,1919.300048828125,1915.0999755859375,1915.5999755859375,96877
2025-09-29 07:00:00+00:00,1915.300048828125,1918.0,1915.0,1917.0999755859375,33436
2025-09-29 07:15:00+00:00,1917.9000244140625,1918.0,1915.0,1915.0,66132
2025-09-29 07:30:00+00:00,1918.0,1923.0,1916.0,1917.5,158219
2025-09-29 07:45:00+00:00,1913.199951171875,1918.0999755859375,1911.800048828125,1917.800048828125,80846
2025-09-29 08:00:00+00:00,1909.0999755859375,1914.0999755859375,1907.699951171875,1913.199951171875,126826
2025-09-29 08:15:00+00:00,1910.9000244140625,1911.5999755859375,1906.800048828125,1908.5,133173
2025-09-29 08:30:00+00:00,1916.300048828125,1919.199951171875,1910.5999755859375,1910.9000244140625,116712
2025-09-29 08:45:00+00:00,1918.4000244140625,1921.5,1915.300048828125,1916.300048828125,171070
2025-09-29 09:00:00+00:00,1913.9000244140625,1918.800048828125,1913.800048828125,1918.4000244140625,145311
2025-09-29 09:15:00+00:00,1914.5,1916.0,1912.300048828125,1913.9000244140625,178157
2025-09-29 09:30:00+00:00,1900.5999755859375,1914.5,1900.5,1914.5,1309565
2025-09-29 09:45:00+00:00,1906.5999755859375,1906.5999755859375,1897.5999755859375,1900.699951171875,1048150
2025-09-30 03:45:00+00:00,1902.9000244140625,1907.5999755859375,1892.699951171875,1896.800048828125,105970
2025-09-30 04:00:00+00:00,1898.5,1904.699951171875,1896.0,1902.4000244140625,106538
2025-09-30 04:15:00+00:00,1897.4000244140625,1902.4000244140625,1897.0,1898.5999755859375,195182
2025-09-30 04:30:00+00:00,1896.5,1899.300048828125,1895.0,1897.0999755859375,235596
2025-09-30 04:45:00+00:00,1893.4000244140625,1897.300048828125,1893.0,1896.800048828125,81596
2025-09-30 05:00:00+00:00,1891.9000244140625,1893.9000244140625,1890.800048828125,1893.5,94786
2025-09-30 05:15:00+00:00,1894.9000244140625,1895.5999755859375,1891.199951171875,1891.9000244140625,87353
2025-09-30 05:30:00+00:00,1895.5,1897.9000244140625,1894.300048828125,1895.0,195866
2025-09-30 05:45:00+00:00,1892.699951171875,1897.800048828125,1892.199951171875,1895.5,60738
2025-09-30 06:00:00+00:00,1893.4000244140625,1895.5999755859375,1892.0,1892.800048828125,75777
2025-09-30 06:15:00+00:00,1888.699951171875,1895.0,1887.5,1893.4000244140625,114503
2025-09-30 06:30:00+00:00,1888.0,1889.9000244140625,1886.5,1888.699951171875,87415
2025-09-30 06:45:00+00:00,1894.5999755859375,1895.0,1887.699951171875,1888.0,158885
2025-09-30 07:00:00+00:00,1892.699951171875,1895.800048828125,1891.9000244140625,1894.5999755859375,81643
2025-09-30 07:15:00+00:00,1890.5,1894.0,1889.0,1892.699951171875,107960
2025-09-30 07:30:00+00:00,1892.5999755859375,1894.800048828125,1889.0999755859375,1890.5,135624
2025-09-30 07:45:00+00:00,1891.300048828125,1895.5,1890.300048828125,1892.5999755859375,114284
2025-09-30 08:00:00+00:00,1890.5999755859375,1891.5999755859375,1888.5,1891.4000244140625,114648
2025-09-30 08:15:00+00:00,1891.0,1891.9000244140625,1889.5,1890.5999755859375,107268
2025-09-30 08:30:00+00:00,1888.699951171875,1891.300048828125,1886.0999755859375,1891.0,176475
2025-09-30 08:45:00+00:00,1885.699951171875,1889.199951171875,1882.9000244140625,1889.199951171875,238687
2025-09-30 09:00:00+00:00,1885.0,1888.199951171875,1884.0,1885.699951171875,225774
2025-09-30 09:15:00+00:00,1884.5999755859375,1886.5999755859375,1881.4000244140625,1885.4000244140625,298670
2025-09-30 09:30:00+00:00,1878.0,1885.300048828125,1876.5,1884.5999755859375,1380658
2025-09-30 09:45:00+00:00,1883.0,1883.0,1875.5,1878.0,1151288
2025-10-01 03:45:00+00:00,1868.4000244140625,1876.699951171875,1866.0,1873.800048828125,162120
2025-10-01 04:00:00+00:00,1868.5,1872.0,1863.0,1868.300048828125,242362
2025-10-01 04:15:00+00:00,1863.800048828125,1868.4000244140625,1861.0,1868.4000244140625,187406
2025-10-01 04:30:00+00:00,1862.800048828125,1866.699951171875,1862.5,1863.5999755859375,156600
2025-10-01 04:45:00+00:00,1861.0,1863.0999755859375,1859.0999755859375,1862.5999755859375,162216
2025-10-01 05:00:00+00:00,1861.0999755859375,1865.199951171875,1860.300048828125,1860.5999755859375,187057
2025-10-01 05:15:00+00:00,1858.0999755859375,1861.9000244140625,1856.199951171875,1861.0999755859375,182488
2025-10-01 05:30:00+00:00,1862.9000244140625,1864.5,1857.300048828125,1858.0999755859375,173555
2025-10-01 05:45:00+00:00,1869.699951171875,1870.0,1864.5,1864.5,200534
2025-10-01 06:00:00+00:00,1871.5,1871.5,1863.9000244140625,1869.699951171875,398411
2025-10-01 06:15:00+00:00,1867.800048828125,1874.0,1866.9000244140625,1871.699951171875,180853
2025-10-01 06:30:00+00:00,1871.199951171875,1872.4000244140625,1866.0999755859375,1867.9000244140625,177120
2025-10-01 06:45:00+00:00,1872.0,1874.0999755859375,1870.0,1871.199951171875,140721
2025-10-01 07:00:00+00:00,1864.5999755859375,1872.0,1864.5999755859375,1872.0,151774
2025-10-01 07:15:00+00:00,1864.4000244140625,1867.0,1863.800048828125,1865.0,131553
2025-10-01 07:30:00+00:00,1865.5,1865.9000244140625,1863.5,1864.800048828125,131670
2025-10-01 07:45:00+00:00,1866.699951171875,1867.5,1863.5,1865.5999755859375,141746
2025-10-01 08:00:00+00:00,1865.300048828125,1867.300048828125,1864.199951171875,1866.800048828125,165731
2025-10-01 08:15:00+00:00,1864.5,1866.199951171875,1863.300048828125,1865.800048828125,148684
2025-10-01 08:30:00+00:00,1866.300048828125,1867.800048828125,1864.0999755859375,1864.5,162214
2025-10-01 08:45:00+00:00,1868.199951171875,1870.0999755859375,1864.199951171875,1866.4000244140625,268330
2025-10-01 09:00:00+00:00,1868.9000244140625,1870.0,1867.0999755859375,1868.9000244140625,183227
2025-10-01 09:15:00+00:00,1869.4000244140625,1870.9000244140625,1867.5999755859375,1869.300048828125,293715
2025-10-01 09:30:00+00:00,1866.9000244140625,1870.0,1865.4000244140625,1869.4000244140625,446206
2025-10-01 09:45:00+00:00,1867.5999755859375,1869.5,1866.0,1867.0,390840
2025-10-03 03:45:00+00:00,1863.300048828125,1864.4000244140625,1848.300048828125,1855.4000244140625,198392
2025-10-03 04:00:00+00:00,1867.0,1867.0999755859375,1860.4000244140625,1863.300048828125,108541
2025-10-03 04:15:00+00:00,1872.699951171875,1873.800048828125,1864.5,1867.0,109777
2025-10-03 04:30:00+00:00,1871.800048828125,1872.9000244140625,1870.0,1872.699951171875,100417
2025-10-03 04:45:00+00:00,1875.4000244140625,1876.0,1869.0999755859375,1872.0,91642
2025-10-03 05:00:00+00:00,1875.0999755859375,1878.0,1874.5999755859375,1875.4000244140625,94246
2025-10-03 05:15:00+00:00,1877.0999755859375,1877.800048828125,1873.0999755859375,1875.0999755859375,674342
2025-10-03 05:30:00+00:00,1880.0,1885.0,1876.5,1876.9000244140625,168151
2025-10-03 05:45:00+00:00,1877.800048828125,1880.0999755859375,1875.4000244140625,1880.0999755859375,111982
2025-10-03 06:00:00+00:00,1882.0,1882.0,1877.300048828125,1877.800048828125,146416
2025-10-03 06:15:00+00:00,1880.5,1881.9000244140625,1879.5999755859375,1881.9000244140625,95578
2025-10-03 06:30:00+00:00,1888.0,1889.4000244140625,1880.4000244140625,1880.5,149728
2025-10-03 06:45:00+00:00,1882.9000244140625,1888.0,1882.9000244140625,1888.0,103403
2025-10-03 07:00:00+00:00,1883.0999755859375,1886.699951171875,1880.4000244140625,1883.5,125964
2025-10-03 07:15:00+00:00,1886.699951171875,1887.0999755859375,1883.0,1883.0999755859375,87250
2025-10-03 07:30:00+00:00,1889.0,1889.0,1884.9000244140625,1886.699951171875,107135
2025-10-03 07:45:00+00:00,1888.0999755859375,1890.5999755859375,1888.0,1889.5999755859375,108721
2025-10-03 08:00:00+00:00,1889.5,1892.5999755859375,1888.0,1888.0999755859375,154456
2025-10-03 08:15:00+00:00,1889.0,1891.0,1886.5,1889.5,99221
2025-10-03 08:30:00+00:00,1884.0,1889.199951171875,1883.4000244140625,1889.0,96361
2025-10-03 08:45:00+00:00,1886.5,1887.5999755859375,1883.0999755859375,1884.0,130026
2025-10-03 09:00:00+00:00,1890.9000244140625,1891.300048828125,1886.4000244140625,1886.5,157676
2025-10-03 09:15:00+00:00,1892.199951171875,1892.5,1888.800048828125,1891.0,213045
2025-10-03 09:30:00+00:00,1895.300048828125,1900.300048828125,1892.199951171875,1892.300048828125,1016412
2025-10-03 09:45:00+00:00,1894.0,1900.0,1892.9000244140625,1895.300048828125,608946
2025-10-06 03:45:00+00:00,1889.0999755859375,1895.9000244140625,1887.5999755859375,1895.9000244140625,121383
2025-10-06 04:00:00+00:00,1890.4000244140625,1892.0,1889.0999755859375,1889.4000244140625,64349
2025-10-06 04:15:00+00:00,1890.9000244140625,1892.0,1889.5,1890.5,80032
2025-10-06 04:30:00+00:00,1890.0,1892.0,1889.5,1890.9000244140625,52225
2025-10-06 04:45:00+00:00,1890.4000244140625,1892.0,1888.5,1889.5,48114
2025-10-06 05:00:00+00:00,1895.4000244140625,1896.699951171875,1889.5999755859375,1890.199951171875,56192
2025-10-06 05:15:00+00:00,1892.5,1895.5,1891.5999755859375,1894.800048828125,144073
2025-10-06 05:30:00+00:00,1899.5999755859375,1899.9000244140625,1892.0999755859375,1893.0999755859375,122291
2025-10-06 05:45:00+00:00,1902.4000244140625,1902.699951171875,1897.199951171875,1899.5,79055
2025-10-06 06:00:00+00:00,1902.699951171875,1904.9000244140625,1902.4000244140625,1902.4000244140625,63405
2025-10-06 06:15:00+00:00,1899.9000244140625,1902.9000244140625,1898.699951171875,1902.4000244140625,56743
2025-10-06 06:30:00+00:00,1898.699951171875,1900.699951171875,1896.0,1899.699951171875,110124
2025-10-06 06:45:00+00:00,1899.300048828125,1900.0,1896.5999755859375,1898.199951171875,59792
2025-10-06 07:00:00+00:00,1899.699951171875,1899.800048828125,1898.699951171875,1899.300048828125,39283
2025-10-06 07:15:00+00:00,1901.9000244140625,1901.9000244140625,1899.0,1899.699951171875,163169
2025-10-06 07:30:00+00:00,1904.4000244140625,1904.9000244140625,1901.0999755859375,1901.9000244140625,53981
2025-10-06 07:45:00+00:00,1904.4000244140625,1904.699951171875,1903.0,1904.699951171875,43043
2025-10-06 08:00:00+00:00,1905.0999755859375,1907.0,1904.4000244140625,1904.4000244140625,47682
2025-10-06 08:15:00+00:00,1899.699951171875,1905.199951171875,1897.300048828125,1905.0999755859375,251282
2025-10-06 08:30:00+00:00,1900.800048828125,1901.0,1899.0,1900.0999755859375,34020
2025-10-06 08:45:00+00:00,1900.4000244140625,1902.300048828125,1899.5999755859375,1900.300048828125,65497
2025-10-06 09:00:00+00:00,1900.800048828125,1901.800048828125,1899.300048828125,1900.4000244140625,115789
2025-10-06 09:15:00+00:00,1901.9000244140625,1904.800048828125,1897.5,1901.4000244140625,236434
2025-10-06 09:30:00+00:00,1903.0,1903.0999755859375,1900.9000244140625,1902.0,197308
2025-10-06 09:45:00+00:00,1903.0999755859375,1905.0,1901.800048828125,1903.4000244140625,227800
2025-10-07 03:45:00+00:00,1907.300048828125,1913.699951171875,1901.699951171875,1902.699951171875,166088
2025-10-07 04:00:00+00:00,1913.0,1913.5,1903.0,1907.300048828125,187577
2025-10-07 04:15:00+00:00,1919.800048828125,1921.0,1913.199951171875,1913.5,187830
2025-10-07 04:30:00+00:00,1933.5999755859375,1933.5999755859375,1918.5999755859375,1920.0999755859375,474886
2025-10-07 04:45:00+00:00,1929.5999755859375,1939.4000244140625,1926.4000244140625,1933.699951171875,246647
2025-10-07 05:00:00+00:00,1925.0,1930.0,1924.5999755859375,1929.5999755859375,149505
2025-10-07 05:15:00+00:00,1924.300048828125,1926.5,1921.199951171875,1925.0,262822
2025-10-07 05:30:00+00:00,1928.300048828125,1928.5,1923.300048828125,1924.300048828125,99616
2025-10-07 05:45:00+00:00,1923.5999755859375,1928.199951171875,1921.4000244140625,1927.9000244140625,70903
2025-10-07 06:00:00+00:00,1921.199951171875,1925.0,1919.0,1923.5999755859375,255684
2025-10-07 06:15:00+00:00,1923.800048828125,1924.0,1919.5,1921.199951171875,75056
2025-10-07 06:30:00+00:00,1929.5,1930.0,1923.5,1923.800048828125,158393
2025-10-07 06:45:00+00:00,1932.5999755859375,1933.4000244140625,1928.800048828125,1929.0,95929
2025-10-07 07:00:00+00:00,1933.5,1936.800048828125,1931.0,1932.4000244140625,139323
2025-10-07 07:15:00+00:00,1935.5,1935.9000244140625,1932.4000244140625,1933.4000244140625,250587
2025-10-07 07:30:00+00:00,1938.5,1939.4000244140625,1935.0,1935.5,275995
2025-10-07 07:45:00+00:00,1942.9000244140625,1943.800048828125,1935.300048828125,1938.800048828125,197436
2025-10-07 08:00:00+00:00,1943.300048828125,1943.9000244140625,1938.0999755859375,1942.9000244140625,206598
2025-10-07 08:15:00+00:00,1940.699951171875,1946.0,1940.199951171875,1943.300048828125,128964
2025-10-07 08:30:00+00:00,1942.699951171875,1943.4000244140625,1940.4000244140625,1940.699951171875,128845
2025-10-07 08:45:00+00:00,1934.4000244140625,1943.4000244140625,1933.699951171875,1942.699951171875,232071
2025-10-07 09:00:00+00:00,1930.199951171875,1937.0999755859375,1927.699951171875,1934.4000244140625,271232
2025-10-07 09:15:00+00:00,1930.0,1935.0999755859375,1928.9000244140625,1930.0999755859375,233715
2025-10-07 09:30:00+00:00,1928.0,1931.5999755859375,1926.199951171875,1930.0999755859375,658488
2025-10-07 09:45:00+00:00,1933.0,1933.5,1927.4000244140625,1927.5999755859375,418881
2025-10-08 03:45:00+00:00,1932.5999755859375,1939.9000244140625,1928.199951171875,1932.5999755859375,246997
2025-10-08 04:00:00+00:00,1933.4000244140625,1937.800048828125,1929.4000244140625,1932.5999755859375,200949
2025-10-08 04:15:00+00:00,1938.4000244140625,1943.5,1933.4000244140625,1933.4000244140625,204541
2025-10-08 04:30:00+00:00,1947.699951171875,1947.800048828125,1936.9000244140625,1938.4000244140625,231629
2025-10-08 04:45:00+00:00,1953.5,1962.5999755859375,1946.800048828125,1947.5,334930
2025-10-08 05:00:00+00:00,1952.800048828125,1955.0,1948.0999755859375,1953.699951171875,226644
2025-10-08 05:15:00+00:00,1947.699951171875,1954.0,1946.9000244140625,1953.0,80583
